Invoice_ID,month,Product_Type,Quantity,Unit_Price,Total_Sale,Customer_Type,Location,Payment_Mode,Service_Type
INV03050,October,Water Purifier,3,5000,15000,Household,Downtown,Card,New Purchase
INV03051,October,Maintenance,3,10908,32724,Institution,Downtown,Cash,New Purchase
INV03052,October,Water Purifier,1,16686,16686,Institution,City Center,Card,New Purchase
INV03053,October,Accessories,2,5000,10000,Household,Downtown,Card,Cartridge Replacement
INV03054,October,Filter Cartridge,1,26464,26464,Business,Suburbs,Online,New Purchase
INV03055,October,Industrial Filter,1,5142,5142,Household,Downtown,Online,New Purchase
INV03056,October,Accessories,3,22932,68796,Business,Industrial Area,Cash,Cartridge Replacement
INV03057,October,Accessories,4,16652,66608,Business,Downtown,Card,New Purchase
INV03058,October,Maintenance,2,5000,10000,Business,Uptown,Cash,New Purchase
INV03059,October,Accessories,1,17603,17603,Institution,Downtown,Card,Cartridge Replacement
INV03060,October,Water Purifier,3,26650,79950,Business,City Center,Cash,New Purchase
INV03061,October,Maintenance,2,21295,42590,Household,Industrial Area,Online,New Purchase
INV03062,October,Water Purifier,1,5000,5000,Business,Uptown,Online,Maintenance
INV03063,October,Industrial Filter,2,5000,10000,Business,Industrial Area,Online,New Purchase
INV03064,October,Industrial Filter,1,24199,24199,Business,Industrial Area,Online,Cartridge Replacement
INV03065,October,Industrial Filter,3,5000,15000,Institution,City Center,Online,Maintenance
INV03066,October,Industrial Filter,3,11115,33345,Institution,Uptown,Online,Maintenance
INV03067,October,Industrial Filter,2,5000,10000,Institution,City Center,Cash,New Purchase
INV03068,October,Filter Cartridge,2,12504,25008,Household,Uptown,Card,Maintenance
INV03069,October,Water Purifier,1,38584,38584,Household,Downtown,Card,New Purchase
INV03070,October,Accessories,2,8733,17466,Household,City Center,Online,New Purchase
INV03071,October,Maintenance,2,5000,10000,Institution,Uptown,Card,New Purchase
INV03072,October,Maintenance,1,7671,7671,Institution,Suburbs,Online,Cartridge Replacement
INV03073,October,Filter Cartridge,3,18895,56685,Institution,Suburbs,Online,New Purchase
INV03074,October,Filter Cartridge,1,5000,5000,Business,City Center,Online,Maintenance
INV03075,October,Accessories,4,5000,20000,Institution,Industrial Area,Cash,New Purchase
INV03076,October,Accessories,4,5000,20000,Household,Uptown,Cash,Maintenance
INV03077,October,Maintenance,1,17869,17869,Household,City Center,Online,New Purchase
INV03078,October,Industrial Filter,1,5000,5000,Business,Downtown,Online,New Purchase
INV03079,October,Industrial Filter,1,15719,15719,Business,Downtown,Cash,Maintenance
INV03080,October,Industrial Filter,1,18862,18862,Institution,Industrial Area,Online,Cartridge Replacement
INV03081,October,Accessories,2,5000,10000,Institution,Uptown,Cash,Cartridge Replacement
INV03082,October,Accessories,1,33565,33565,Business,Uptown,Card,New Purchase
INV03083,October,Accessories,2,5000,10000,Business,Industrial Area,Card,New Purchase
INV03084,October,Filter Cartridge,1,33942,33942,Household,Industrial Area,Cash,New Purchase
INV03085,October,Filter Cartridge,1,5807,5807,Business,City Center,Online,New Purchase
INV03086,October,Maintenance,2,19219,38438,Business,City Center,Cash,New Purchase
INV03087,October,Accessories,1,5000,5000,Institution,Uptown,Card,New Purchase
INV03088,October,Filter Cartridge,1,5000,5000,Business,City Center,Cash,New Purchase
INV03089,October,Filter Cartridge,2,9124,18248,Institution,Uptown,Cash,New Purchase
INV03090,October,Water Purifier,1,5000,5000,Household,Downtown,Online,New Purchase
INV03091,October,Filter Cartridge,5,15745,78725,Business,City Center,Card,New Purchase
INV03092,October,Filter Cartridge,3,5000,15000,Business,Suburbs,Online,New Purchase
INV03093,October,Maintenance,3,7780,23340,Business,Suburbs,Card,Cartridge Replacement
INV03094,October,Industrial Filter,1,17003,17003,Institution,Downtown,Online,New Purchase
INV03095,October,Maintenance,1,21208,21208,Household,City Center,Card,Maintenance
INV03096,October,Filter Cartridge,3,7326,21978,Household,Suburbs,Card,New Purchase
INV03097,October,Water Purifier,2,5000,10000,Household,Downtown,Online,New Purchase
INV03098,October,Filter Cartridge,4,24582,98328,Business,Downtown,Online,New Purchase
INV03099,October,Maintenance,2,36963,73926,Institution,Downtown,Cash,Maintenance
INV03100,October,Maintenance,1,23444,23444,Household,Suburbs,Cash,New Purchase
INV03101,October,Industrial Filter,2,11399,22798,Business,Downtown,Card,Maintenance
INV03102,October,Water Purifier,3,30228,90684,Household,City Center,Cash,Cartridge Replacement
INV03103,October,Filter Cartridge,1,5000,5000,Institution,Suburbs,Online,New Purchase
INV03104,October,Filter Cartridge,2,5643,11286,Business,Industrial Area,Card,Maintenance
INV03105,October,Industrial Filter,1,11005,11005,Business,Suburbs,Cash,Maintenance
INV03106,October,Industrial Filter,2,28060,56120,Institution,City Center,Online,Cartridge Replacement
INV03107,October,Maintenance,3,10334,31002,Institution,City Center,Card,New Purchase
INV03108,October,Accessories,2,5000,10000,Household,City Center,Cash,New Purchase
INV03109,October,Water Purifier,3,18240,54720,Household,Suburbs,Cash,New Purchase
INV03110,October,Water Purifier,2,5000,10000,Business,City Center,Cash,New Purchase
INV03111,October,Industrial Filter,3,5000,15000,Institution,City Center,Online,New Purchase
INV03112,October,Filter Cartridge,1,5000,5000,Household,Suburbs,Online,New Purchase
INV03113,October,Maintenance,2,5000,10000,Institution,Downtown,Online,Maintenance
INV03114,October,Accessories,2,5000,10000,Business,Suburbs,Cash,Cartridge Replacement
INV03115,October,Industrial Filter,3,21628,64884,Institution,Suburbs,Card,Maintenance
INV03116,October,Maintenance,3,11205,33615,Institution,Suburbs,Cash,New Purchase
INV03117,October,Filter Cartridge,2,5000,10000,Institution,Industrial Area,Online,New Purchase
INV03118,October,Industrial Filter,2,33255,66510,Business,Suburbs,Cash,New Purchase
INV03119,October,Accessories,1,5912,5912,Business,Downtown,Cash,New Purchase
INV03120,October,Industrial Filter,1,10604,10604,Institution,Uptown,Cash,Cartridge Replacement
INV03121,October,Industrial Filter,1,6315,6315,Institution,Industrial Area,Cash,Cartridge Replacement
INV03122,October,Industrial Filter,1,16342,16342,Institution,Industrial Area,Cash,Cartridge Replacement
INV03123,October,Filter Cartridge,2,9408,18816,Household,Industrial Area,Cash,Maintenance
INV03124,October,Filter Cartridge,3,5000,15000,Business,Uptown,Cash,New Purchase
INV03125,October,Industrial Filter,2,9811,19622,Business,City Center,Online,Maintenance
INV03126,October,Water Purifier,3,22988,68964,Institution,Uptown,Cash,Maintenance
INV03127,October,Accessories,2,5000,10000,Business,Industrial Area,Card,New Purchase
INV03128,October,Maintenance,1,5000,5000,Business,Uptown,Card,New Purchase
INV03129,October,Filter Cartridge,3,13942,41826,Business,City Center,Card,Cartridge Replacement
INV03130,October,Accessories,1,5000,5000,Household,Suburbs,Card,New Purchase
INV03131,October,Maintenance,1,7366,7366,Institution,Downtown,Online,Cartridge Replacement
INV03132,October,Accessories,3,32852,98556,Business,Suburbs,Card,New Purchase
INV03133,October,Accessories,1,5147,5147,Institution,Industrial Area,Online,Cartridge Replacement
INV03134,October,Filter Cartridge,2,27671,55342,Institution,City Center,Online,New Purchase
INV03135,October,Maintenance,2,5000,10000,Institution,City Center,Cash,New Purchase
INV03136,October,Water Purifier,2,18944,37888,Household,City Center,Card,New Purchase
INV03137,October,Accessories,3,12483,37449,Institution,Uptown,Online,New Purchase
INV03138,October,Accessories,1,5000,5000,Business,City Center,Cash,New Purchase
INV03139,October,Industrial Filter,2,8581,17162,Household,Uptown,Online,New Purchase
INV03140,October,Maintenance,2,18677,37354,Institution,Industrial Area,Cash,New Purchase
INV03141,October,Maintenance,2,17389,34778,Institution,Uptown,Online,Cartridge Replacement
INV03142,October,Accessories,4,5000,20000,Business,Suburbs,Online,Cartridge Replacement
INV03143,October,Accessories,3,5000,15000,Institution,Industrial Area,Card,New Purchase
INV03144,October,Water Purifier,3,11364,34092,Institution,Uptown,Card,New Purchase
INV03145,October,Filter Cartridge,3,29369,88107,Business,Uptown,Cash,Maintenance
INV03146,October,Maintenance,1,32405,32405,Institution,Industrial Area,Online,New Purchase
INV03147,October,Maintenance,2,5000,10000,Institution,Downtown,Card,New Purchase
INV03148,October,Filter Cartridge,1,5000,5000,Institution,Uptown,Online,New Purchase
INV03149,October,Accessories,1,5118,5118,Institution,Suburbs,Cash,New Purchase
INV03150,October,Industrial Filter,4,38982,155928,Business,Uptown,Card,Maintenance
INV03151,October,Filter Cartridge,2,5000,10000,Business,Uptown,Cash,Cartridge Replacement
INV03152,November,Water Purifier,1,12882,12882,Household,Downtown,Online,New Purchase
INV03153,November,Water Purifier,1,23313,23313,Business,Downtown,Online,Cartridge Replacement
INV03154,November,Accessories,5,17846,89230,Institution,Suburbs,Online,Maintenance
INV03155,November,Filter Cartridge,1,25649,25649,Business,Suburbs,Card,New Purchase
INV03156,November,Industrial Filter,2,6802,13604,Business,City Center,Online,Maintenance
INV03157,November,Industrial Filter,2,29534,59068,Household,Suburbs,Cash,Cartridge Replacement
INV03158,November,Accessories,1,5000,5000,Household,Uptown,Cash,New Purchase
INV03159,November,Industrial Filter,1,5000,5000,Business,Suburbs,Online,Maintenance
INV03160,November,Water Purifier,1,8371,8371,Institution,Suburbs,Online,New Purchase
INV03161,November,Maintenance,2,5000,10000,Business,Downtown,Cash,New Purchase
INV03162,November,Filter Cartridge,1,18038,18038,Business,Industrial Area,Card,New Purchase
INV03163,November,Maintenance,1,5000,5000,Business,City Center,Online,Maintenance
INV03164,November,Industrial Filter,2,5000,10000,Business,Uptown,Cash,New Purchase
INV03165,November,Maintenance,2,5000,10000,Household,Downtown,Card,New Purchase
INV03166,November,Water Purifier,1,28836,28836,Household,Uptown,Online,New Purchase
INV03167,November,Industrial Filter,1,5000,5000,Business,City Center,Card,New Purchase
INV03168,November,Maintenance,2,5000,10000,Institution,Downtown,Online,New Purchase
INV03169,November,Filter Cartridge,4,9099,36396,Institution,Industrial Area,Card,Maintenance
INV03170,November,Water Purifier,3,5000,15000,Business,Downtown,Online,Maintenance
INV03171,November,Industrial Filter,3,5000,15000,Institution,Uptown,Online,New Purchase
INV03172,November,Industrial Filter,1,21862,21862,Business,Uptown,Cash,New Purchase
INV03173,November,Maintenance,4,5000,20000,Household,Downtown,Online,New Purchase
INV03174,November,Filter Cartridge,3,14743,44229,Household,Downtown,Card,Maintenance
INV03175,November,Water Purifier,1,40650,40650,Household,Suburbs,Cash,Cartridge Replacement
INV03176,November,Filter Cartridge,1,10451,10451,Business,Suburbs,Online,New Purchase
INV03177,November,Industrial Filter,2,15215,30430,Business,City Center,Online,New Purchase
INV03178,November,Accessories,1,31046,31046,Business,City Center,Cash,Maintenance
INV03179,November,Filter Cartridge,1,5000,5000,Institution,Suburbs,Cash,New Purchase
INV03180,November,Industrial Filter,2,25794,51588,Household,Uptown,Cash,New Purchase
INV03181,November,Water Purifier,1,11178,11178,Business,Suburbs,Cash,Maintenance
INV03182,November,Industrial Filter,3,7694,23082,Household,Suburbs,Online,Cartridge Replacement
INV03183,November,Accessories,3,42788,128364,Household,City Center,Card,New Purchase
INV03184,November,Maintenance,2,5000,10000,Household,Suburbs,Online,New Purchase
INV03185,November,Accessories,2,5000,10000,Business,Suburbs,Online,New Purchase
INV03186,November,Water Purifier,1,5000,5000,Institution,Suburbs,Online,New Purchase
INV03187,November,Filter Cartridge,1,24304,24304,Institution,Uptown,Card,Maintenance
INV03188,November,Industrial Filter,3,5000,15000,Household,Uptown,Online,New Purchase
INV03189,November,Filter Cartridge,1,22877,22877,Institution,Industrial Area,Online,Maintenance
INV03190,November,Maintenance,2,5000,10000,Business,Suburbs,Online,New Purchase
INV03191,November,Water Purifier,2,35575,71150,Business,Suburbs,Cash,New Purchase
INV03192,November,Filter Cartridge,4,5000,20000,Household,City Center,Cash,Cartridge Replacement
INV03193,November,Maintenance,3,32361,97083,Business,City Center,Online,Maintenance
INV03194,November,Filter Cartridge,2,30048,60096,Business,Uptown,Online,New Purchase
INV03195,November,Accessories,1,12085,12085,Business,Industrial Area,Card,New Purchase
INV03196,November,Industrial Filter,1,36610,36610,Business,Uptown,Online,New Purchase
INV03197,November,Filter Cartridge,1,20608,20608,Business,Downtown,Cash,New Purchase
INV03198,November,Filter Cartridge,2,6725,13450,Household,Suburbs,Cash,New Purchase
INV03199,November,Water Purifier,3,5000,15000,Household,Suburbs,Online,Cartridge Replacement
INV03200,November,Maintenance,3,5000,15000,Household,Downtown,Card,Cartridge Replacement
INV03201,November,Filter Cartridge,1,5513,5513,Household,Uptown,Online,New Purchase
INV03202,November,Accessories,3,5000,15000,Institution,Industrial Area,Online,New Purchase
INV03203,November,Accessories,3,5000,15000,Household,Uptown,Cash,New Purchase
INV03204,November,Maintenance,1,31706,31706,Institution,Uptown,Online,New Purchase
INV03205,November,Maintenance,1,34409,34409,Institution,City Center,Card,Cartridge Replacement
INV03206,November,Filter Cartridge,1,21225,21225,Institution,Uptown,Card,New Purchase
INV03207,November,Accessories,1,5000,5000,Business,Suburbs,Online,New Purchase
INV03208,November,Maintenance,4,9509,38036,Household,Uptown,Cash,Maintenance
INV03209,November,Industrial Filter,3,5000,15000,Business,City Center,Cash,New Purchase
INV03210,November,Filter Cartridge,2,5799,11598,Household,Industrial Area,Online,New Purchase
INV03211,November,Maintenance,1,5000,5000,Institution,Industrial Area,Card,Maintenance
INV03212,November,Industrial Filter,2,26230,52460,Household,Uptown,Card,New Purchase
INV03213,November,Accessories,4,22714,90856,Business,City Center,Online,New Purchase
INV03214,November,Industrial Filter,2,33772,67544,Business,Suburbs,Online,New Purchase
INV03215,November,Maintenance,4,12522,50088,Institution,Uptown,Online,New Purchase
INV03216,November,Water Purifier,1,58409,58409,Institution,Downtown,Cash,Maintenance
INV03217,November,Filter Cartridge,4,27555,110220,Household,City Center,Card,New Purchase
INV03218,November,Filter Cartridge,1,15431,15431,Business,Uptown,Card,New Purchase
INV03219,November,Water Purifier,1,5894,5894,Business,City Center,Online,New Purchase
INV03220,November,Water Purifier,1,5000,5000,Institution,City Center,Card,Cartridge Replacement
INV03221,November,Water Purifier,2,17302,34604,Household,Industrial Area,Online,New Purchase
INV03222,November,Maintenance,2,21050,42100,Institution,Industrial Area,Cash,New Purchase
INV03223,November,Maintenance,3,21110,63330,Household,Industrial Area,Cash,New Purchase
INV03224,November,Accessories,3,12418,37254,Business,Downtown,Online,New Purchase
INV03225,November,Accessories,2,6980,13960,Institution,Industrial Area,Online,Cartridge Replacement
INV03226,November,Accessories,1,10214,10214,Institution,City Center,Online,New Purchase
INV03227,November,Industrial Filter,2,5000,10000,Business,City Center,Card,Cartridge Replacement
INV03228,November,Maintenance,3,10996,32988,Institution,Downtown,Cash,New Purchase
INV03229,November,Filter Cartridge,1,21883,21883,Household,Uptown,Cash,New Purchase
INV03230,November,Maintenance,1,16361,16361,Institution,City Center,Online,Maintenance
INV03231,November,Filter Cartridge,2,9814,19628,Business,Uptown,Cash,New Purchase
INV03232,November,Industrial Filter,1,34523,34523,Business,Uptown,Online,New Purchase
INV03233,November,Accessories,2,5000,10000,Household,Downtown,Card,Cartridge Replacement
INV03234,November,Filter Cartridge,3,17407,52221,Business,Suburbs,Online,New Purchase
INV03235,November,Accessories,2,12590,25180,Household,City Center,Card,New Purchase
INV03236,November,Accessories,2,5000,10000,Institution,City Center,Cash,New Purchase
INV03237,November,Filter Cartridge,1,19011,19011,Business,Uptown,Card,New Purchase
INV03238,November,Industrial Filter,1,13145,13145,Institution,City Center,Card,New Purchase
INV03239,November,Maintenance,2,24774,49548,Business,Industrial Area,Card,New Purchase
INV03240,November,Industrial Filter,3,5000,15000,Household,Suburbs,Card,New Purchase
INV03241,November,Accessories,2,5000,10000,Business,Suburbs,Online,New Purchase
INV03242,November,Water Purifier,2,20449,40898,Household,City Center,Card,Cartridge Replacement
INV03243,November,Water Purifier,3,6054,18162,Business,City Center,Card,New Purchase
INV03244,November,Maintenance,2,23839,47678,Household,Suburbs,Cash,New Purchase
INV03245,November,Industrial Filter,6,19403,116418,Household,Suburbs,Card,New Purchase
INV03246,November,Industrial Filter,2,8446,16892,Institution,Industrial Area,Cash,New Purchase
INV03247,November,Filter Cartridge,2,5000,10000,Institution,Industrial Area,Card,New Purchase
INV03248,November,Accessories,4,5000,20000,Household,Uptown,Card,New Purchase
INV03249,November,Water Purifier,1,5000,5000,Household,Uptown,Online,New Purchase
INV03250,November,Filter Cartridge,1,5000,5000,Institution,Downtown,Online,New Purchase
INV03251,November,Water Purifier,3,23070,69210,Institution,Downtown,Online,New Purchase
INV03252,November,Accessories,4,53484,213936,Institution,Suburbs,Online,Maintenance
INV03253,November,Accessories,1,25492,25492,Institution,Industrial Area,Card,New Purchase
INV03254,November,Filter Cartridge,1,26691,26691,Business,City Center,Cash,New Purchase
INV03255,November,Water Purifier,1,19365,19365,Business,Uptown,Online,New Purchase
INV03256,November,Maintenance,1,5000,5000,Institution,Downtown,Cash,Maintenance
INV03257,November,Accessories,1,5000,5000,Institution,Uptown,Card,New Purchase
INV03258,November,Accessories,2,37415,74830,Household,Industrial Area,Card,New Purchase
INV03259,November,Industrial Filter,1,5000,5000,Household,Uptown,Card,Maintenance
INV03260,November,Water Purifier,1,6509,6509,Business,Suburbs,Card,Maintenance
INV03261,November,Water Purifier,2,5000,10000,Institution,Downtown,Online,New Purchase
INV03262,November,Accessories,1,8513,8513,Business,Suburbs,Card,New Purchase
INV03263,November,Maintenance,1,21069,21069,Business,Suburbs,Cash,New Purchase
INV03264,November,Water Purifier,4,47622,190488,Household,City Center,Cash,New Purchase
INV03265,November,Filter Cartridge,2,38241,76482,Business,Suburbs,Card,Cartridge Replacement
INV03266,November,Accessories,2,5000,10000,Business,Industrial Area,Card,New Purchase
INV03267,November,Accessories,1,20145,20145,Institution,Suburbs,Online,Cartridge Replacement
INV03268,November,Water Purifier,2,5000,10000,Institution,Uptown,Online,New Purchase
INV03269,November,Accessories,2,5000,10000,Business,Industrial Area,Card,Cartridge Replacement
INV03270,November,Water Purifier,3,18351,55053,Institution,City Center,Online,Maintenance
INV03271,November,Maintenance,2,5000,10000,Institution,Uptown,Online,Maintenance
INV03272,November,Filter Cartridge,3,10997,32991,Business,Downtown,Cash,New Purchase
INV03273,November,Industrial Filter,3,5000,15000,Business,Uptown,Cash,New Purchase
INV03274,November,Filter Cartridge,1,5000,5000,Household,Suburbs,Cash,Cartridge Replacement
INV03275,November,Filter Cartridge,1,5000,5000,Institution,Uptown,Cash,New Purchase
INV03276,November,Accessories,3,21328,63984,Institution,Uptown,Card,Cartridge Replacement
INV03277,November,Water Purifier,2,7701,15402,Household,Industrial Area,Card,Maintenance
INV03278,November,Maintenance,1,20431,20431,Business,Uptown,Card,New Purchase
INV03279,November,Accessories,3,5000,15000,Business,Uptown,Cash,Cartridge Replacement
INV03280,November,Filter Cartridge,2,5000,10000,Business,Industrial Area,Cash,New Purchase
INV03281,November,Maintenance,2,5000,10000,Business,Downtown,Online,Cartridge Replacement
INV03282,November,Maintenance,2,33854,67708,Business,Uptown,Cash,New Purchase
INV03283,November,Maintenance,2,5000,10000,Household,Downtown,Online,Maintenance
INV03284,November,Filter Cartridge,1,17208,17208,Business,Uptown,Card,New Purchase
INV03285,November,Industrial Filter,3,5000,15000,Institution,City Center,Online,New Purchase
INV03286,November,Accessories,3,5000,15000,Business,Suburbs,Cash,New Purchase
INV03287,November,Maintenance,2,30862,61724,Business,Uptown,Online,Maintenance
INV03288,November,Filter Cartridge,2,18537,37074,Household,Suburbs,Online,New Purchase
INV03289,November,Industrial Filter,2,36532,73064,Household,Uptown,Card,Maintenance
INV03290,November,Water Purifier,1,5000,5000,Institution,Uptown,Online,New Purchase
INV03291,November,Filter Cartridge,1,20704,20704,Institution,Suburbs,Cash,New Purchase
INV03292,November,Industrial Filter,2,5000,10000,Institution,City Center,Card,New Purchase
INV03293,November,Water Purifier,1,5000,5000,Business,City Center,Online,Cartridge Replacement
INV03294,November,Industrial Filter,2,33258,66516,Business,Uptown,Online,New Purchase
INV03295,November,Industrial Filter,1,24659,24659,Household,Uptown,Cash,Maintenance
INV03296,November,Maintenance,1,6696,6696,Household,Uptown,Cash,New Purchase
INV03297,November,Water Purifier,3,13256,39768,Household,Industrial Area,Card,New Purchase
INV03298,November,Accessories,3,21333,63999,Business,City Center,Cash,New Purchase
INV03299,November,Maintenance,3,5716,17148,Institution,Industrial Area,Online,Cartridge Replacement
INV03300,November,Industrial Filter,1,5000,5000,Household,Suburbs,Card,New Purchase
INV03301,November,Water Purifier,2,5000,10000,Business,Suburbs,Cash,New Purchase
INV03302,November,Accessories,5,19098,95490,Institution,Suburbs,Card,Cartridge Replacement
INV03303,November,Industrial Filter,1,6969,6969,Institution,City Center,Card,Cartridge Replacement
INV03304,November,Water Purifier,2,16027,32054,Household,Uptown,Card,Maintenance
INV03305,November,Maintenance,3,35946,107838,Institution,Uptown,Online,Cartridge Replacement
INV03306,November,Maintenance,1,20421,20421,Household,Suburbs,Online,Cartridge Replacement
INV03307,November,Accessories,1,37537,37537,Business,Industrial Area,Cash,New Purchase
INV03308,November,Industrial Filter,1,17952,17952,Household,Industrial Area,Card,New Purchase
INV03309,November,Filter Cartridge,1,16499,16499,Household,Uptown,Online,New Purchase
INV03310,November,Water Purifier,2,12134,24268,Institution,Industrial Area,Online,New Purchase
INV03311,November,Water Purifier,1,21648,21648,Household,Suburbs,Card,Maintenance
INV03312,November,Accessories,1,6391,6391,Business,Uptown,Online,New Purchase
INV03313,November,Water Purifier,2,5000,10000,Business,Uptown,Card,New Purchase
INV03314,November,Filter Cartridge,4,5000,20000,Household,Downtown,Online,Maintenance
INV03315,November,Filter Cartridge,1,18840,18840,Household,Downtown,Card,Cartridge Replacement
INV03316,November,Industrial Filter,1,15526,15526,Institution,Industrial Area,Cash,New Purchase
INV03317,November,Maintenance,1,5672,5672,Household,Uptown,Card,New Purchase
INV03318,November,Water Purifier,2,7141,14282,Institution,Suburbs,Card,New Purchase
INV03319,November,Accessories,1,5000,5000,Institution,Suburbs,Online,New Purchase
INV03320,November,Maintenance,1,6288,6288,Institution,Industrial Area,Card,Maintenance
INV03321,November,Filter Cartridge,1,25880,25880,Business,Uptown,Online,New Purchase
INV03322,November,Filter Cartridge,4,13468,53872,Business,Downtown,Online,Cartridge Replacement
INV03323,November,Filter Cartridge,3,28999,86997,Institution,Suburbs,Online,New Purchase
INV03324,November,Industrial Filter,5,5871,29355,Business,City Center,Cash,New Purchase
INV03325,November,Water Purifier,2,5000,10000,Institution,Industrial Area,Card,Cartridge Replacement
INV03326,November,Filter Cartridge,3,5000,15000,Household,Industrial Area,Online,New Purchase
INV03327,November,Filter Cartridge,1,31226,31226,Institution,Industrial Area,Cash,Maintenance
INV03328,November,Filter Cartridge,1,5000,5000,Business,Downtown,Online,New Purchase
INV03329,November,Industrial Filter,3,21623,64869,Household,City Center,Card,New Purchase
INV03330,November,Water Purifier,1,11265,11265,Business,Downtown,Cash,New Purchase
INV03331,November,Industrial Filter,2,22847,45694,Business,Industrial Area,Card,Maintenance
INV03332,November,Accessories,1,30740,30740,Business,Suburbs,Cash,Maintenance
INV03333,November,Maintenance,1,5000,5000,Household,City Center,Cash,New Purchase
INV03334,November,Accessories,1,31814,31814,Institution,Suburbs,Online,New Purchase
INV03335,November,Filter Cartridge,2,34416,68832,Business,Downtown,Online,New Purchase
INV03336,November,Industrial Filter,2,5000,10000,Household,Suburbs,Card,Maintenance
INV03337,November,Filter Cartridge,2,28692,57384,Household,Uptown,Cash,New Purchase
INV03338,November,Industrial Filter,3,43000,129000,Institution,Downtown,Online,Cartridge Replacement
INV03339,November,Filter Cartridge,3,5000,15000,Business,Downtown,Online,Maintenance
INV03340,November,Maintenance,1,28373,28373,Household,Uptown,Cash,Maintenance
INV03341,November,Filter Cartridge,2,11909,23818,Household,Uptown,Cash,New Purchase
INV03342,November,Filter Cartridge,1,5000,5000,Business,City Center,Online,New Purchase
INV03343,November,Industrial Filter,1,14584,14584,Business,Uptown,Card,Cartridge Replacement
INV03344,November,Maintenance,3,10864,32592,Household,Industrial Area,Cash,Cartridge Replacement
INV03345,November,Water Purifier,1,10503,10503,Business,City Center,Online,New Purchase
INV03346,November,Accessories,2,5000,10000,Institution,City Center,Card,Cartridge Replacement
INV03347,November,Filter Cartridge,3,12170,36510,Household,Uptown,Cash,New Purchase
INV03348,November,Filter Cartridge,1,31582,31582,Business,Industrial Area,Card,New Purchase
INV03349,November,Filter Cartridge,1,46645,46645,Household,Downtown,Online,New Purchase
INV03350,November,Maintenance,1,9158,9158,Business,Suburbs,Cash,New Purchase
INV03351,November,Industrial Filter,4,5000,20000,Institution,Suburbs,Online,New Purchase
INV03352,November,Accessories,2,45340,90680,Household,Downtown,Cash,Cartridge Replacement
INV03353,November,Accessories,1,16839,16839,Household,City Center,Cash,New Purchase
INV03354,November,Filter Cartridge,1,12500,12500,Business,Downtown,Cash,Cartridge Replacement
INV03355,November,Filter Cartridge,2,12157,24314,Business,Suburbs,Card,Cartridge Replacement
INV03356,November,Maintenance,1,26298,26298,Business,City Center,Card,Maintenance
INV03357,November,Industrial Filter,4,17273,69092,Business,Uptown,Online,New Purchase
INV03358,November,Industrial Filter,2,28424,56848,Institution,City Center,Cash,Maintenance
INV03359,November,Filter Cartridge,2,5000,10000,Institution,Uptown,Cash,Maintenance
INV03360,November,Accessories,2,5000,10000,Business,City Center,Cash,New Purchase
INV03361,November,Water Purifier,2,9001,18002,Institution,Suburbs,Card,New Purchase
INV03362,November,Industrial Filter,3,28824,86472,Household,Industrial Area,Cash,New Purchase
INV03363,November,Maintenance,1,5000,5000,Institution,Suburbs,Card,New Purchase
INV03364,November,Industrial Filter,2,23621,47242,Household,Uptown,Online,New Purchase
INV03365,November,Accessories,2,8274,16548,Business,Downtown,Online,New Purchase
INV03366,November,Maintenance,1,16361,16361,Business,Uptown,Online,New Purchase
INV03367,November,Accessories,1,9237,9237,Household,Industrial Area,Cash,Maintenance
INV03368,November,Accessories,3,5000,15000,Business,Industrial Area,Cash,Maintenance
INV03369,November,Maintenance,2,7994,15988,Institution,Uptown,Card,New Purchase
INV03370,November,Accessories,1,16472,16472,Business,Downtown,Cash,New Purchase
INV03371,November,Accessories,2,5000,10000,Household,Suburbs,Cash,Cartridge Replacement
INV03372,November,Filter Cartridge,2,5000,10000,Institution,Uptown,Card,New Purchase
INV03373,November,Industrial Filter,1,14308,14308,Household,Suburbs,Online,Maintenance
INV03374,November,Maintenance,1,56519,56519,Household,Downtown,Card,New Purchase
INV03375,November,Industrial Filter,1,7466,7466,Household,Industrial Area,Card,Maintenance
INV03376,November,Maintenance,1,28197,28197,Institution,Uptown,Card,New Purchase
INV03377,November,Maintenance,2,11125,22250,Business,Suburbs,Card,Cartridge Replacement
INV03378,November,Filter Cartridge,2,25555,51110,Household,Industrial Area,Cash,New Purchase
INV03379,November,Maintenance,4,20270,81080,Business,City Center,Online,Cartridge Replacement
INV03380,November,Water Purifier,1,29947,29947,Business,Downtown,Cash,Maintenance
INV03381,November,Maintenance,1,5000,5000,Institution,Downtown,Card,Cartridge Replacement
INV03382,November,Accessories,1,5000,5000,Household,City Center,Cash,New Purchase
INV03383,November,Maintenance,1,15024,15024,Institution,Uptown,Card,Maintenance
INV03384,November,Water Purifier,3,5000,15000,Household,Downtown,Cash,Cartridge Replacement
INV03385,November,Filter Cartridge,3,10299,30897,Business,Suburbs,Online,New Purchase
INV03386,November,Accessories,3,23160,69480,Household,Uptown,Card,New Purchase
INV03387,November,Accessories,1,41651,41651,Household,Industrial Area,Card,Maintenance
INV03388,November,Filter Cartridge,1,31487,31487,Institution,Downtown,Online,New Purchase
INV03389,November,Accessories,2,11598,23196,Business,Uptown,Online,New Purchase
INV03390,November,Maintenance,2,32830,65660,Household,City Center,Cash,Cartridge Replacement
INV03391,November,Water Purifier,1,5000,5000,Institution,Uptown,Cash,Cartridge Replacement
